planet_name,host_star,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,orbital_period,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,distance_from_star,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,radius,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,mass,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,surface_temp,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,star_temp,st_tefferr1,st_tefferr2,st_tefflim,star_radius,st_raderr1,st_raderr2,st_radlim,star_mass,st_masserr1,st_masserr2,st_masslim,metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,star_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,density,luminosity,star_type,star_luminosity,habitability_score_index,stellar_compatibility_index,combined_habitability_score,radius_distance_ratio,mass_radius_ratio,temp_density_interaction,star_type_A,star_type_B,star_type_F,star_type_G,star_type_K,star_type_M,habitability_class
Kepler-315 c,Kepler-315,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,265.47847,0.005202,-0.005202,0.0,0.7733,,,0.0,4.2,0.57,-0.57,0.0,0.37469955,0.05085208,-0.05085208,0.0,56.6985,,,,,,,,,0.0,,,0.0,1.7,0.65,-0.52,0.0,291.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5792.0,104.0,-104.0,0.0,1.005,0.136,-0.136,0.0,0.875,0.07,-0.051,0.0,-0.26,0.15,-0.15,0.0,[Fe/H],4.375,0.126,-0.103,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m05.54s,298.0230967,+43d21m48.51s,43.3634761,1160.63,35.42,-35.42,15.546,0.115,-0.115,13.581,0.041,-0.041,15.2885,0.000383,-0.000383,2017-05-08,2017-08-31 00:00,2017-05-08,4.216725121251415,1.004670421249542,G,1.024096888389514,0.6455,0.9328181040771504,0.7604272416308602,5.431261565677531,13.499639642942942,1227.0670102841618,False,False,False,True,False,False,High
Kepler-315 c,Kepler-315,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,265.47847,0.005202,-0.005202,0.0,0.7733,,,0.0,4.2,0.57,-0.57,0.0,0.37469955,0.05085208,-0.05085208,0.0,56.6985,,,,,,,,,0.0,,,0.0,1.7,0.65,-0.52,0.0,291.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5792.0,104.0,-104.0,0.0,1.005,0.136,-0.136,0.0,0.875,0.07,-0.051,0.0,-0.26,0.15,-0.15,0.0,[Fe/H],4.375,0.126,-0.103,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m05.54s,298.0230967,+43d21m48.51s,43.3634761,1160.63,35.42,-35.42,15.546,0.115,-0.115,13.581,0.041,-0.041,15.2885,0.000383,-0.000383,2017-05-08,2017-08-31 00:00,2017-05-08,4.216725121251415,1.045047571854146,G,1.024096888389514,0.6455,0.9328181040771504,0.7604272416308602,5.431261565677531,13.499639642942942,1227.0670102841618,False,False,False,True,False,False,High
Kepler-315 c,Kepler-315,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,265.47847,0.005202,-0.005202,0.0,0.7733,,,0.0,4.2,0.57,-0.57,0.0,0.37469955,0.05085208,-0.05085208,0.0,56.6985,,,,,,,,,0.0,,,0.0,1.7,0.65,-0.52,0.0,291.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5792.0,104.0,-104.0,0.0,1.005,0.136,-0.136,0.0,0.875,0.07,-0.051,0.0,-0.26,0.15,-0.15,0.0,[Fe/H],4.375,0.126,-0.103,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m05.54s,298.0230967,+43d21m48.51s,43.3634761,1160.63,35.42,-35.42,15.546,0.115,-0.115,13.581,0.041,-0.041,15.2885,0.000383,-0.000383,2017-05-08,2017-08-31 00:00,2017-05-08,4.216725121251415,0.9812968108666198,G,1.024096888389514,0.6455,0.9328181040771504,0.7604272416308602,5.431261565677531,13.499639642942942,1227.0670102841618,False,False,False,True,False,False,High
Kepler-315 c,Kepler-315,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,265.47847,0.005202,-0.005202,0.0,0.7733,,,0.0,4.2,0.57,-0.57,0.0,0.37469955,0.05085208,-0.05085208,0.0,56.6985,,,,,,,,,0.0,,,0.0,1.7,0.65,-0.52,0.0,291.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5792.0,104.0,-104.0,0.0,1.005,0.136,-0.136,0.0,0.875,0.07,-0.051,0.0,-0.26,0.15,-0.15,0.0,[Fe/H],4.375,0.126,-0.103,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m05.54s,298.0230967,+43d21m48.51s,43.3634761,1160.63,35.42,-35.42,15.546,0.115,-0.115,13.581,0.041,-0.041,15.2885,0.000383,-0.000383,2017-05-08,2017-08-31 00:00,2017-05-08,4.216725121251415,1.0888319848378123,G,1.024096888389514,0.6455,0.9328181040771504,0.7604272416308602,5.431261565677531,13.499639642942942,1227.0670102841618,False,False,False,True,False,False,High
Kepler-315 c,Kepler-315,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,265.47847,0.005202,-0.005202,0.0,0.7733,,,0.0,4.2,0.57,-0.57,0.0,0.37469955,0.05085208,-0.05085208,0.0,56.6985,,,,,,,,,0.0,,,0.0,1.7,0.65,-0.52,0.0,291.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5792.0,104.0,-104.0,0.0,1.005,0.136,-0.136,0.0,0.875,0.07,-0.051,0.0,-0.26,0.15,-0.15,0.0,[Fe/H],4.375,0.126,-0.103,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m05.54s,298.0230967,+43d21m48.51s,43.3634761,1160.63,35.42,-35.42,15.546,0.115,-0.115,13.581,0.041,-0.041,15.2885,0.000383,-0.000383,2017-05-08,2017-08-31 00:00,2017-05-08,4.216725121251415,0.7156536357371426,G,1.024096888389514,0.6455,0.9328181040771504,0.7604272416308602,5.431261565677531,13.499639642942942,1227.0670102841618,False,False,False,True,False,False,High
Kepler-315 c,Kepler-315,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,265.47847,0.005202,-0.005202,0.0,0.7733,,,0.0,4.2,0.57,-0.57,0.0,0.37469955,0.05085208,-0.05085208,0.0,56.6985,,,,,,,,,0.0,,,0.0,1.7,0.65,-0.52,0.0,291.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5792.0,104.0,-104.0,0.0,1.005,0.136,-0.136,0.0,0.875,0.07,-0.051,0.0,-0.26,0.15,-0.15,0.0,[Fe/H],4.375,0.126,-0.103,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m05.54s,298.0230967,+43d21m48.51s,43.3634761,1160.63,35.42,-35.42,15.546,0.115,-0.115,13.581,0.041,-0.041,15.2885,0.000383,-0.000383,2017-05-08,2017-08-31 00:00,2017-05-08,4.216725121251415,1.0297965926880257,G,1.024096888389514,0.6455,0.9328181040771504,0.7604272416308602,5.431261565677531,13.499639642942942,1227.0670102841618,False,False,False,True,False,False,High
Kepler-315 c,Kepler-315,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,265.47847,0.005202,-0.005202,0.0,0.7733,,,0.0,4.2,0.57,-0.57,0.0,0.37469955,0.05085208,-0.05085208,0.0,56.6985,,,,,,,,,0.0,,,0.0,1.7,0.65,-0.52,0.0,291.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5792.0,104.0,-104.0,0.0,1.005,0.136,-0.136,0.0,0.875,0.07,-0.051,0.0,-0.26,0.15,-0.15,0.0,[Fe/H],4.375,0.126,-0.103,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m05.54s,298.0230967,+43d21m48.51s,43.3634761,1160.63,35.42,-35.42,15.546,0.115,-0.115,13.581,0.041,-0.041,15.2885,0.000383,-0.000383,2017-05-08,2017-08-31 00:00,2017-05-08,4.216725121251415,1.019849732310953,G,1.024096888389514,0.6455,0.9328181040771504,0.7604272416308602,5.431261565677531,13.499639642942942,1227.0670102841618,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.0698640606028144,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.0698640606028144,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.0642850944658039,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.0583994357962083,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.0650566004411759,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.0650566004411759,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.0268791108204547,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.0648248763137914,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.0650566004411759,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
K2-3 d,K2-3,0,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,44.556456,9.7e-05,-8.7e-05,0.0,0.0951,,,,1.52,0.21,-0.2,0.0,0.13560555,0.01873498,-0.01784284,0.0,2.8,,,1.0,0.00880979,,,1.0,Mass,,,,,282.0,23.0,-23.0,0.0,282.0,24.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,3896.0,189.0,-189.0,0.0,0.561,0.068,-0.068,0.0,0.601,0.089,-0.089,0.0,-0.32,0.13,-0.13,0.0,[Fe/H],4.734,0.062,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2025-09-17,2025-06,2025-09-17,4.393177419386987,0.071777684169548,G,0.0653275281349922,0.826,0.6573068846002338,0.7585227538400934,15.983007539352895,1.8421040512473343,1238.8760322671303,False,False,False,True,False,False,High
